name,price,depreciation,registration_date,mileage,owners,listing_url,brand
BMW 3 Series 320i Efficient Dynamics (New 10-yr COE),120800,12070,27-Feb-15,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1265960&DL=4528&utm_content=SLeligible,bmw
Toyota Noah Hybrid 1.8A X,196888,21820,11-Aug-23,30,1,https://www.sgcarmart.com/used_cars/info.php?ID=1263762&DL=3175&utm_content=SLeligible,toyota
Rolls-Royce Ghost (COE till 03/2033),509800,61490,12-Mar-13,26568,2,https://www.sgcarmart.com/used_cars/info.php?ID=1263035&DL=3350&utm_content=SLeligible,rolls-royce
Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line,278800,26980,18-Dec-23,10000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1257377&DL=1368&utm_content=SLeligible,mercedes-benz
Skoda Karoq 1.5A TSI Ambition,76800,15550,30-Jan-19,104000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1219862&DL=1242&utm_content=SLeligible,skoda
Mercedes-Benz GLB-Class GLB200 AMG Line Premium Plus 7-Seater,176800,24430,28-Dec-20,85000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1210645&DL=3159&utm_content=SLeligible,mercedes-benz
BMW 5 Series 523i (COE till 10/2029),68800,13960,24-May-10,205000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1301508&DL=2726&utm_content=SLeligible,bmw
Mazda 5 2.0A Sunroof,10800,,19-Nov-14,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1333879&DL=4071,mazda
BMW 3 Series 316i M-Sport (COE till 01/2033),108800,13310,28-Jan-13,79500,1,https://www.sgcarmart.com/used_cars/info.php?ID=1324434&DL=2412&utm_content=SLeligible,bmw
Mercedes-Benz A-Class A180 Style,22555,14240,28-Oct-15,118000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1324406&DL=2391,mercedes-benz
Toyota Vios 1.5A E,48588,12830,28-Feb-18,67000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1324400&DL=4323&utm_content=SLeligible,toyota
Toyota Estima 2.4A Aeras (COE till 12/2028),52800,13150,2-Dec-08,150000,6,https://www.sgcarmart.com/used_cars/info.php?ID=1324339&DL=4472&utm_content=SLeligible,toyota
MINI Cooper S 1.6A (COE till 12/2028),47800,11770,19-Dec-08,138271,6,https://www.sgcarmart.com/used_cars/info.php?ID=1324221&DL=1034&utm_content=SLeligible,mini
Mazda 3 HB 1.5A Deluxe Sunroof,14800,,30-Apr-15,0,1,https://www.sgcarmart.com/used_cars/info.php?ID=1324191&DL=1079,mazda
Toyota Wish 1.8A (New 5-yr COE),69800,13950,12-Feb-15,220000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1324172&DL=4659&utm_content=SLeligible,toyota
Jaguar F-PACE Diesel 2.0A Portfolio Sunroof,86900,21020,13-Jan-17,93800,2,https://www.sgcarmart.com/used_cars/info.php?ID=1324171&DL=4659&utm_content=SLeligible,jaguar
Nissan X-Trail 2.0A Premium 7-Seater Sunroof,73000,18400,26-Feb-18,95000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1324141&DL=3163&utm_content=SLeligible,nissan
Toyota Vellfire 2.5A Z A-Edition Moonroof (New 10-yr COE),165000,16490,1-Aug-15,0,5,https://www.sgcarmart.com/used_cars/info.php?ID=1324027&DL=1059&utm_content=SLeligible,toyota
Ferrari 488 Spider,795000,204800,13-Jul-17,28500,4,https://www.sgcarmart.com/used_cars/info.php?ID=1303460&DL=2511&utm_content=SLeligible,ferrari
Ferrari F12berlinetta 6.3A,785000,221130,25-Jan-17,18000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1303457&DL=2511&utm_content=SLeligible,ferrari
Bentley Continental GT Convertible 4.0A V8,1000000,98380,28-Jun-22,4200,1,https://www.sgcarmart.com/used_cars/info.php?ID=1303445&DL=3003&utm_content=SLeligible,bentley
Datsun 280ZX (COE till 07/2032),70000,,19-Jul-22,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1303375&DL=4659,datsun
Kia Picanto 1.1A EX (COE till 09/2025),10500,12570,29-Sept-10,99000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1303294&DL=2541,kia
Audi Q3 1.4A TFSI S-tronic,69500,17780,10-Oct-17,102000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1285393&DL=2021&utm_content=SLeligible,audi
Lamborghini Aventador LP700-4 (COE till 06/2031),570888,86610,24-Nov-11,0,6,https://www.sgcarmart.com/used_cars/info.php?ID=1282776&DL=3837&utm_content=SLeligible,lamborghini
Honda ZR-V Hybrid 2.0A e-HEV X,182888,18090,18-Mar-24,5000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1282694&DL=3892&utm_content=SLeligible,honda
McLaren 650S (New 10-yr COE),499900,49960,21-Jul-14,28000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1275160&DL=3486&utm_content=SLeligible,mclaren
Mercedes-Benz 200E (COE till 02/2029),41800,9820,29-Jan-92,0,6,https://www.sgcarmart.com/used_cars/info.php?ID=1264785&DL=1172,mercedes-benz
Mercedes-Benz CLA-Class CLA180 AMG Line,105888,20340,9-May-19,81000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1264666&DL=2239&utm_content=SLeligible,mercedes-benz
Volkswagen Golf GTI 5DR (COE till 04/2031),92000,14320,17-Jun-11,115000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1257436&DL=3519&utm_content=SLeligible,volkswagen
Kia Cerato K3 1.6A,41800,12210,8-Nov-17,0,1,https://www.sgcarmart.com/used_cars/info.php?ID=1246334&DL=2775&utm_content=SLeligible,kia
Maserati GranTurismo 4.2A (COE till 06/2033),178888,20860,24-Jun-13,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1246104&DL=3126&utm_content=SLeligible,maserati
Opel Astra 1.0A,26800,12710,27-Oct-16,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1239599&DL=2775&utm_content=SLeligible,opel
Ferrari GTC4Lusso T,868000,,25-Oct-21,25000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1233129&DL=4386&utm_content=SLeligible,ferrari
Jaguar S-Type 3.0SE (COE till 04/2031),81800,12850,9-Apr-01,60800,2,https://www.sgcarmart.com/used_cars/info.php?ID=1229709&DL=1061,jaguar
Mazda 3 1.5A Sunroof,23500,14500,27-Jan-16,0,4,https://www.sgcarmart.com/used_cars/info.php?ID=1223873&DL=2775,mazda
Toyota Estima 2.4A Aeras Sunroof,86777,22150,3-Nov-17,63000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1212025&DL=2783&utm_content=SLeligible,toyota
Honda Vezel Hybrid 1.5A X Honda Sensing,44800,13990,7-Dec-17,0,1,https://www.sgcarmart.com/used_cars/info.php?ID=1210792&DL=1034&utm_content=SLeligible,honda
Aston Martin V8 Vantage Coupe 4.3M (COE till 11/2028),99800,24660,8-Jan-09,110000,6,https://www.sgcarmart.com/used_cars/info.php?ID=1210759&DL=3321&utm_content=SLeligible,aston
Volkswagen Jetta GP 1.4A TSI Highline,42777,12750,24-May-17,76634,1,https://www.sgcarmart.com/used_cars/info.php?ID=1196642&DL=2783&utm_content=SLeligible,volkswagen
Mitsubishi Attrage 1.2A,33800,12240,19-Jun-17,78300,2,https://www.sgcarmart.com/used_cars/info.php?ID=1164879&DL=2775&utm_content=SLeligible,mitsubishi
Kia Cerato K3 1.6A,32800,10390,8-Jun-17,115000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1343130&DL=3758&utm_content=SLeligible,kia
Peugeot 3008 1.2A PureTech EAT6 Active,51999,12600,26-Jan-18,150000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1343127&DL=3271&utm_content=SLeligible,peugeot
Volkswagen Golf 1.2A TSI,16999,14440,22-Oct-15,140000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1343110&DL=3271,volkswagen
Mitsubishi Space Star 1.2A,67900,11570,14-Jul-20,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1343125&DL=3649&utm_content=SLeligible,mitsubishi
SEAT Leon CUPRA Sportstourer 2.0A TSI,92000,25590,21-Sept-17,140000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1343121&DL=4543&utm_content=SLeligible,seat
Volvo V40 T2,39800,13430,17-Feb-17,93000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1342861&DL=3853&utm_content=SLeligible,volvo
Mercedes-Benz GLA-Class GLA200 Urban Edition (New 10-yr COE),129800,12970,9-Feb-15,180000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1325923&DL=4300&utm_content=SLeligible,mercedes-benz
Volkswagen New Beetle 1.6A (COE till 02/2030),50888,9680,4-Mar-10,124000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1319149&DL=4300&utm_content=SLeligible,volkswagen
Toyota C-HR Hybrid 1.8A S,61000,15160,6-Jun-18,130965,1,https://www.sgcarmart.com/used_cars/info.php?ID=1343082&DL=3597&utm_content=SLeligible,toyota
Toyota Corolla Altis 1.6A Elegance,77800,13750,16-Oct-19,78000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1343014&DL=4721&utm_content=SLeligible,toyota
Lotus Emira 3.5M,498000,49550,30-Mar-23,5200,1,https://www.sgcarmart.com/used_cars/info.php?ID=1242224&DL=2051&utm_content=SLeligible,lotus
Honda City 1.5A SV,56888,13990,10-May-18,67000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1266543&DL=4721&utm_content=SLeligible,honda
Audi A4 1.8A TFSI MU (COE till 04/2031),94000,14700,20-Apr-11,51500,4,https://www.sgcarmart.com/used_cars/info.php?ID=1343022&DL=3573&utm_content=SLeligible,audi
Honda Freed Hybrid 1.5A G 7-Seater Honda Sensing,146800,16870,7-Feb-23,0,1,https://www.sgcarmart.com/used_cars/info.php?ID=1343064&DL=1127&utm_content=SLeligible,honda
Honda Civic 1.8A (COE till 10/2028),45888,11700,29-Oct-08,0,4,https://www.sgcarmart.com/used_cars/info.php?ID=1343072&DL=1112&utm_content=SLeligible,honda
Toyota GR Supra 3.0A,210000,32760,24-Feb-20,41000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1342982&DL=4120&utm_content=SLeligible,toyota
Mercedes-Benz A-Class A200 Saloon,117800,17290,6-Nov-20,0,1,https://www.sgcarmart.com/used_cars/info.php?ID=1324836&DL=1354&utm_content=SLeligible,mercedes-benz
Jaguar XE 2.0A TSS,52800,14060,13-Feb-17,139339,1,https://www.sgcarmart.com/used_cars/info.php?ID=1313868&DL=1354&utm_content=SLeligible,jaguar
Honda HR-V 1.5A DX,42800,13350,19-Jul-17,130581,1,https://www.sgcarmart.com/used_cars/info.php?ID=1342969&DL=2014&utm_content=SLeligible,honda
Mercedes-Benz CLA-Class CLA180 (New 5-yr COE),68500,13690,10-Dec-14,123000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1330299&DL=3416&utm_content=SLeligible,mercedes-benz
Volkswagen Touran Diesel 1.6A TDI Comfortline,45800,12540,30-Oct-17,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1318653&DL=1354&utm_content=SLeligible,volkswagen
Aston Martin DB11 V12 5.2A,410000,86460,20-Sept-17,39849,3,https://www.sgcarmart.com/used_cars/info.php?ID=1308114&DL=2034&utm_content=SLeligible,aston
Volkswagen T-Cross 1.0A TSI R-Line,109800,14760,21-Jul-21,28000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1342592&DL=2642&utm_content=SLeligible,volkswagen
Mazda 3 1.5A (COE till 05/2029),46800,10380,24-Jun-14,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1342266&DL=4390&utm_content=SLeligible,mazda
Toyota Previa 2.4A Aeras Moonroof,70800,20750,8-May-17,38000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1330276&DL=3214&utm_content=SLeligible,toyota
Honda Shuttle 1.5A G Honda Sensing,84888,13030,14-Dec-20,51000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1343009&DL=2008&utm_content=SLeligible,honda
Mazda CX-5 2.0A Premium,91800,16610,26-Jun-19,73000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1342074&DL=4108&utm_content=SLeligible,mazda
Toyota Alphard 2.5A S C-Package Moonroof,240000,32400,20-Apr-21,52900,1,https://www.sgcarmart.com/used_cars/info.php?ID=1315297&DL=2029&utm_content=SLeligible,toyota
Honda Freed 1.5A G 7-Seater Honda Sensing,156500,15380,24-May-24,770,1,https://www.sgcarmart.com/used_cars/info.php?ID=1308794&DL=2029&utm_content=SLeligible,honda
Honda HR-V 1.5A LX,39800,17090,8-Sept-16,0,3,https://www.sgcarmart.com/used_cars/info.php?ID=1342972&DL=4404&utm_content=SLeligible,honda
Honda Integra Type R 2.0M (COE till 05/2028),99800,28960,9-May-08,180000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1336086&DL=3989&utm_content=SLeligible,honda
Mercedes-Benz V-Class V260L Avantgarde,150800,28070,12-Feb-19,67000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1311708&DL=3214&utm_content=SLeligible,mercedes-benz
Nissan GTR 3.8A (New 10-yr COE),280000,27980,2-Dec-08,60000,6,https://www.sgcarmart.com/used_cars/info.php?ID=1331689&DL=3867&utm_content=SLeligible,nissan
Volkswagen Golf GTI 5DR Sunroof,75800,24400,17-Mar-17,100000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1116998&DL=1010&utm_content=SLeligible,volkswagen
Maserati Ghibli 3.0A,129800,26950,25-May-17,58000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1230302&DL=1010&utm_content=SLeligible,maserati
Mercedes-Benz CLA-Class CLA200 Urban,73800,19430,20-Dec-17,74000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1332446&DL=1010&utm_content=SLeligible,mercedes-benz
Subaru Forester 2.0i-L Sunroof,25800,17290,26-Dec-15,111180,1,https://www.sgcarmart.com/used_cars/info.php?ID=1182086&DL=1010,subaru
Mercedes-Benz GLC-Class GLC200,108000,24670,29-Mar-18,127000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1342908&DL=3758&utm_content=SLeligible,mercedes-benz
Subaru Forester 2.5XT Sunroof (COE till 08/2028),52900,14140,25-Aug-08,0,6,https://www.sgcarmart.com/used_cars/info.php?ID=1342260&DL=3271&utm_content=SLeligible,subaru
Mercedes-Benz CLA-Class CLA180 (New 5-yr COE),69800,13950,12-Nov-14,95000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1341538&DL=3175&utm_content=SLeligible,mercedes-benz
Maserati GranCabrio 4.7A (COE till 08/2030),131800,22880,15-Oct-10,69000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1204176&DL=3875&utm_content=SLeligible,maserati
Honda Civic Hybrid 1.3A (COE till 09/2029),48888,10090,4-Nov-09,0,6,https://www.sgcarmart.com/used_cars/info.php?ID=1342889&DL=3283&utm_content=SLeligible,honda
BMW 5 Series 523i (COE till 09/2031),80000,11690,30-Sept-11,158000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1342883&DL=3976&utm_content=SLeligible,bmw
Volkswagen Golf GTI 5DR (COE till 06/2028),46800,13320,2-Jun-08,0,6,https://www.sgcarmart.com/used_cars/info.php?ID=1342882&DL=4038&utm_content=SLeligible,volkswagen
Mercedes-Benz S-Class S400L Hybrid AMG,101888,,20-Mar-15,135000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1323775&DL=4737,mercedes-benz
Mercedes-Benz E-Class E200 Avantgarde,144800,22850,8-Nov-19,103000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1336803&DL=1000&utm_content=SLeligible,mercedes-benz
Lamborghini Gallardo LP570-4 Superleggera (COE till 11/2029),288000,57470,26-Feb-11,62300,6,https://www.sgcarmart.com/used_cars/info.php?ID=1336753&DL=1000&utm_content=SLeligible,lamborghini
BMW 3 Series 318i M-Sport,158888,19840,28-Jul-21,88000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1336748&DL=1000&utm_content=SLeligible,bmw
Land Rover Range Rover Evoque 2.0A 5DR TSS,65500,17100,9-Jan-17,71300,2,https://www.sgcarmart.com/used_cars/info.php?ID=1336735&DL=1000&utm_content=SLeligible,land
Mazda MX-5 RF 2.0M,105000,26630,7-Feb-18,68000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1336732&DL=1000&utm_content=SLeligible,mazda
BMW X4 xDrive28i M-Sport Sunroof (New 10-yr COE),158000,15790,24-Oct-14,112000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1330358&DL=4300&utm_content=SLeligible,bmw
BMW 5 Series 523i (COE till 07/2030),81800,14420,30-Jul-10,190000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1324102&DL=3600&utm_content=SLeligible,bmw
BMW X4 xDrive30i M-Sport,168800,29730,30-Apr-19,72000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1324023&DL=3175&utm_content=SLeligible,bmw
BMW M5 Competition,310000,50780,22-Feb-19,19500,3,https://www.sgcarmart.com/used_cars/info.php?ID=1323992&DL=4695&utm_content=SLeligible,bmw
BMW 7 Series 730Li Sunroof (COE till 09/2030),78888,13500,28-Mar-11,135000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1323991&DL=4189&utm_content=SLeligible,bmw
Porsche Boxster 2.7A PDK (COE till 12/2032),193888,23970,28-Dec-12,150000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1323957&DL=4189&utm_content=SLeligible,porsche
BMW 2 Series 216d Gran Tourer,46500,12720,17-Jul-17,104413,2,https://www.sgcarmart.com/used_cars/info.php?ID=1323947&DL=3597&utm_content=SLeligible,bmw
Mazda 3 1.5A,35800,11660,24-Jul-17,112000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1323940&DL=4189&utm_content=SLeligible,mazda
Kia Cerato 1.6A SX Sunroof,69000,12390,12-Sept-19,77705,3,https://www.sgcarmart.com/used_cars/info.php?ID=1323928&DL=3597&utm_content=SLeligible,kia
Peugeot 3008 1.2A PureTech EAT6 Allure,51000,13250,27-Dec-17,109143,1,https://www.sgcarmart.com/used_cars/info.php?ID=1323914&DL=3597&utm_content=SLeligible,peugeot
Mazda CX-8 2.5A Super Luxury 6-Seater,180800,20270,17-Jan-23,35000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1323887&DL=3981&utm_content=SLeligible,mazda
Kia Sportage 2.0A GT Line,43800,13180,29-Mar-17,127162,2,https://www.sgcarmart.com/used_cars/info.php?ID=1323804&DL=3074&utm_content=SLeligible,kia
Mercedes-Benz C-Class C180 Avantgarde (New 5-yr COE),85000,16990,11-Jun-15,119570,1,https://www.sgcarmart.com/used_cars/info.php?ID=1323786&DL=3597&utm_content=SLeligible,mercedes-benz
BMW 3 Series 320i Convertible (COE till 09/2030),65888,11270,31-Dec-10,147000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1323762&DL=4189&utm_content=SLeligible,bmw
BMW 5 Series 520i Mild Hybrid M-Sport,237800,26080,14-Nov-22,33346,1,https://www.sgcarmart.com/used_cars/info.php?ID=1323755&DL=1368&utm_content=SLeligible,bmw
Mercedes-Benz A-Class A200 Progressive,86000,16780,14-Dec-18,73485,3,https://www.sgcarmart.com/used_cars/info.php?ID=1323561&DL=3597&utm_content=SLeligible,mercedes-benz
Volvo XC60 2.0T (COE till 04/2031),81888,12840,13-Apr-11,130000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1307641&DL=2655&utm_content=SLeligible,volvo
Mercedes-Benz CLS-Class CLS300d AMG Line Premium Plus,248000,30710,30-Jun-21,69563,1,https://www.sgcarmart.com/used_cars/info.php?ID=1303193&DL=3597&utm_content=SLeligible,mercedes-benz
Toyota Alphard 2.5A S C-Package Moonroof,290988,27840,27-May-24,68,1,https://www.sgcarmart.com/used_cars/info.php?ID=1303182&DL=2010&utm_content=SLeligible,toyota
Hyundai Avante 1.6M (COE till 04/2029),31800,7190,12-May-09,136000,5,https://www.sgcarmart.com/used_cars/info.php?ID=1303053&DL=4343&utm_content=SLeligible,hyundai
Mercedes-Benz GLS-Class GLS400d AMG Line 4MATIC Premium,355888,43820,10-Jun-21,51000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1303044&DL=4460&utm_content=SLeligible,mercedes-benz
BMW M4 Coupe (New 10-yr COE),279888,27970,25-May-15,66588,5,https://www.sgcarmart.com/used_cars/info.php?ID=1302887&DL=4014&utm_content=SLeligible,bmw
Ferrari California 4.3A (COE till 05/2031),295800,45440,27-Jul-11,109100,4,https://www.sgcarmart.com/used_cars/info.php?ID=1302876&DL=3175&utm_content=SLeligible,ferrari
Toyota Vellfire Hybrid 2.5A Z Premium,358000,33920,7-Mar-24,9,1,https://www.sgcarmart.com/used_cars/info.php?ID=1295138&DL=3760&utm_content=SLeligible,toyota
Porsche Cayenne 3.6A Tip (COE till 11/2032),139888,17550,16-Nov-12,160000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1292095&DL=3283&utm_content=SLeligible,porsche
Alfa Romeo 159 2.2A JTS Selespeed (COE till 01/2025),4000,,15-Jan-10,165338,3,https://www.sgcarmart.com/used_cars/info.php?ID=1274955&DL=3214,alfa
Jaguar XF 2.0A Prestige,85800,17340,28-Mar-18,188000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1269210&DL=1000&utm_content=SLeligible,jaguar
Porsche Macan S 3.0A PDK (New 10-yr COE),184900,18480,5-Mar-15,155000,3,https://www.sgcarmart.com/used_cars/info.php?ID=1264361&DL=3271&utm_content=SLeligible,porsche
Toyota Camry 2.0A (COE till 05/2032),90000,12010,25-May-12,140000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1258757&DL=1000&utm_content=SLeligible,toyota
Audi Q3 Sportback 1.4A TFSI S-tronic,158000,20050,13-Dec-21,71000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1258572&DL=1000&utm_content=SLeligible,audi
Volkswagen Polo GP 1.2A TSI,21800,,25-May-15,131700,2,https://www.sgcarmart.com/used_cars/info.php?ID=1256644&DL=4040,volkswagen
Mitsubishi Colt Ralliart Version-R 1.5M (COE till 09/2029),63888,13190,9-Oct-09,0,2,https://www.sgcarmart.com/used_cars/info.php?ID=1248130&DL=4014&utm_content=SLeligible,mitsubishi
Toyota Vios 1.5A E,57000,14440,22-May-18,35600,1,https://www.sgcarmart.com/used_cars/info.php?ID=1342892&DL=2549,toyota
BMW 3 Series 318Ci Coupe (COE till 04/2029),56800,12840,10-Nov-00,149000,6,https://www.sgcarmart.com/used_cars/info.php?ID=1239161&DL=1079,bmw
Kia Cerato Forte 1.6A SX (COE till 04/2031),80800,12580,8-Jun-11,163000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1324127&DL=2725&utm_content=SLeligible,kia
Mercedes-Benz E-Class E200 CGI (COE till 04/2029),58800,13290,26-Oct-09,223000,2,https://www.sgcarmart.com/used_cars/info.php?ID=1324118&DL=2725&utm_content=SLeligible,mercedes-benz
Renault Grand Scenic Diesel 1.5A dCi,53888,12030,27-Aug-18,86000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1324104&DL=4638&utm_content=SLeligible,renault
BYD e6 Electric,96588,13050,22-Apr-22,118300,1,https://www.sgcarmart.com/used_cars/info.php?ID=1324085&DL=4323&utm_content=SLeligible,byd
Mercedes-Benz Maybach GLS-Class GLS600 Mild Hybrid 4MATIC,1000000,91640,24-Feb-23,4088,1,https://www.sgcarmart.com/used_cars/info.php?ID=1324018&DL=3003&utm_content=SLeligible,mercedes-benz
Volkswagen Golf GTI 5DR,70800,22710,20-Feb-17,90000,4,https://www.sgcarmart.com/used_cars/info.php?ID=1323836&DL=1054&utm_content=SLeligible,volkswagen
Kia Cerato 1.6A EX,69900,14380,17-Apr-19,0,1,https://www.sgcarmart.com/used_cars/info.php?ID=1323835&DL=4365&utm_content=SLeligible,kia
Mercedes-Benz GLB-Class GLB200 Sport 7-Seater,179888,21910,31-Mar-22,52000,1,https://www.sgcarmart.com/used_cars/info.php?ID=1323815&DL=2008&utm_content=SLeligible,mercedes-benz
